uuid,adm4_pcode,date,college_nearest,community_centre_nearest,school_nearest,shelter_nearest,town_hall_nearest,university_nearest,location1.adm4_en,location1.brgy_total_area
osmpa000c23,ph063022199,01/01/2019,1427.645619,1703.024367,449.9865173,3028.468272,2267.744089,1527.243891,San Isidro (La Paz),0.4262
osmpa000a5f,ph063022084,01/01/2019,270.0670166,939.1795358,248.8671893,1202.675612,1417.004343,421.2590547,Our Lady Of Fatima,0.1906
osmpa000c21,ph063022030,01/01/2019,2281.409121,179.9184536,0,594.0782579,1684.326377,2507.19355,Calahunan,1.6467
osmpa000a77,ph063022069,01/01/2019,328.5210023,369.9185419,224.9324407,1128.070482,585.9023249,648.5290961,Hipodromo,0.0535
osmpa000a78,ph063022169,01/01/2019,1106.23261,1456.962614,0,370.0121006,251.5867854,2105.407242,Santo Rosario-Duran,0.1146
osmpa000ae8,ph063022124,01/01/2019,249.7044655,782.2448101,28.55899797,1298.937376,1525.480234,508.466743,Our Lady Of Lourdes,0.2331
osmpa000ae9,ph063022091,01/01/2019,758.8491565,684.7038843,24.32973768,515.9099255,696.6105987,1463.601165,"Libertad, Santa Isabel",0.0458
osmpa000aea,ph063022139,01/01/2019,116.1630176,167.1070693,51.75039111,2167.942141,942.9333157,162.1950887,Railway,0.0664
osmpa000aeb,ph063022117,01/01/2019,1484.368631,728.6285985,0,978.5443096,0,1571.786375,North Fundidor,0.6989
osmpa000aec,ph063022121,01/01/2019,1675.192702,1264.491636,0,1417.220767,802.0933478,2328.391115,Obrero-Lapuz,0.3138
osmpa000aed,ph063022062,01/01/2019,490.7964024,674.5047374,223.7116138,1052.619784,565.9188844,714.3074257,Gloria,0.0235
osmpa000a76,ph063022168,01/01/2019,4270.730061,0,0,3768.676462,159.3043402,4386.037707,Santo Niño Sur,0.9807
osmpa000aee,ph063022170,01/01/2019,670.1250238,883.6321151,232.6131102,862.0946183,892.8095754,1742.452707,Simon Ledesma,0.06
osmpa000af0,ph063022157,01/01/2019,0,344.6024697,0,1880.700401,1088.925675,7.698049948,San Nicolas,0.1468
osmpa000af1,ph063022073,01/01/2019,593.9068309,208.9985085,0,1241.789497,15.07104081,1099.099458,Jalandoni Estate-Lapuz,0.1296
osmpa000af2,ph063022106,01/01/2019,544.1199177,1263.39932,324.3480154,1354.125648,1542.657243,552.668006,Marcelo H. Del Pilar,0.2982
osmpa000af3,ph063022171,01/01/2019,2489.769188,0,240.7187831,1422.932785,487.0503671,2486.115599,So-Oc,2.2546
osmpa000af4,ph063022094,01/01/2019,1293.213947,492.5523441,46.78226147,1542.728753,439.9464809,1208.170454,Loboc-Lapuz,1.4025
osmpa000af5,ph063022021,01/01/2019,196.1002086,390.726699,0,1045.561443,1262.146499,499.851396,Bolilao,0.3538
osmpa000af6,ph063022005,01/01/2019,585.1159964,15.34368786,28.49299621,1643.744598,342.3849728,910.5572727,Alalasan Lapuz,0.0729
osmpa000af7,ph063022156,01/01/2019,1004.804131,986.5373083,0,1452.769246,795.6511619,1170.288371,San Juan,0.3183
osmpa000aef,ph063022093,01/01/2019,177.2228722,444.8936296,108.1084208,511.9071147,451.1623119,2077.029174,Lopez Jaena (Jaro),0.048
osmpa000a75,ph063022045,01/01/2019,1022.07332,906.8303718,96.42640425,692.9471171,917.9731056,1332.237894,Desamparados,0.0271
osmpa000a74,ph063022188,01/01/2019,1476.421854,1591.671244,78.57772942,682.3476641,639.7601116,2371.851073,Veterans Village,0.2329
osmpa000a73,ph063022071,01/01/2019,213.8549122,562.0639824,320.952163,1523.549994,1420.843999,40.01594009,Infante,0.0897
osmpa000a60,ph063022081,01/01/2019,254.0690662,604.8903484,162.8078191,632.2117183,52.68879522,1171.070345,Kauswagan,0.0434
osmpa000a61,ph063022178,01/01/2019,818.8167761,68.91112624,0,388.3926042,732.515729,1926.480777,Abeto Mirasol Taft South (Quirino Abeto),0.544
osmpa000a62,ph063022189,01/01/2019,492.422668,0,0,1425.925369,853.319494,337.91643,Villa Anita,0.1176
osmpa000a63,ph063022064,01/01/2019,1273.412539,128.0063659,381.8277974,0,1298.57069,2808.323589,Guzman-Jesena,0.8889
osmpa000a64,ph063022033,01/01/2019,936.3771165,3008.685952,67.20608047,3862.85695,1072.561561,4270.335276,Camalig,0.5585
osmpa000a65,ph063022080,01/01/2019,826.1955648,169.4529722,82.30025151,630.9910025,1007.849146,891.4366306,Katilingban,0.0484
osmpa000a66,ph063022097,01/01/2019,822.1215505,1145.524406,320.4523428,956.7160799,1157.336525,958.7705656,Luna (Jaro),0.0387
osmpa000a67,ph063022154,01/01/2019,108.6407452,770.2339172,94.77394883,1769.512543,1903.704754,248.0888882,San Jose (Jaro),0.038
osmpa000a68,ph063022041,01/01/2019,534.643429,1409.473134,0,1406.780031,1445.945035,600.4912939,Cubay,1.0505
osmpa000a69,ph063022186,01/01/2019,344.1732613,500.5667089,159.135913,1618.075541,1207.308517,30.80753124,Timawa Tanza Ii,0.0446
osmpa000a6a,ph063022161,01/01/2019,348.3856672,651.4729948,158.3807228,700.2902951,658.2401911,2004.707427,San Roque,0.0545
osmpa000a6b,ph063022023,01/01/2019,4650.573312,346.5224264,41.0462163,3867.631344,405.2261458,4722.407633,Bonifacio (Arevalo),0.3728
osmpa000a6c,ph063022060,01/01/2019,2048.700161,942.4734008,58.01688083,1566.525507,21.51435303,2186.418448,South Fundidor,0.7899
osmpa000a6d,ph063022159,01/01/2019,236.5386611,993.771438,54.87517357,1810.942786,2003.575407,223.8392208,San Pedro (Jaro),0.0616
osmpa000a6e,ph063022181,01/01/2019,833.7421342,0,0,342.1292965,1232.974966,806.0447288,Tap-Oc,0.0601
osmpa000a6f,ph063022011,01/01/2019,939.5232871,3310.99057,0,3956.12619,449.6827484,4056.110602,Balantang,1.9534
osmpa000a70,ph063022043,01/01/2019,425.6162839,195.1859591,108.0515443,1669.759642,1119.793816,64.98693714,Mabolo-Delgado,0.0524
osmpa000a71,ph063022177,01/01/2019,1000.418342,947.2731515,289.2307856,1890.00493,671.8588923,3065.737949,Tacas,3.6503
osmpa000a72,ph063022115,01/01/2019,1352.464642,90.20466241,0,180.1061853,896.821675,1308.695757,Navais,1.2421
osmpa000af8,ph063022201,01/01/2019,431.7948321,1080.669393,0,1925.82079,1819.716675,522.0311021,Tabuc Suba (La Paz),0.9401
osmpa000c22,ph063022024,01/01/2019,105.9092904,2466.321442,0,3066.254649,1612.369528,3229.876734,Buhang,1.3994
osmpa000af9,ph063022022,01/01/2019,706.0509074,774.2805165,92.34357849,1393.728901,964.7663876,457.6487402,Bonifacio Tanza,0.0428
osmpa000afb,ph063022001,01/01/2019,5223.833341,342.5954503,45.61468954,4378.310136,0,5285.441107,Santa Cruz,0.5633
osmpa000b87,ph063022144,01/01/2019,648.5196752,245.8464535,0,1304.634644,0,3403.519716,Sambag,1.2658
osmpa000b88,ph063022095,01/01/2019,549.1258212,534.7328939,48.78439762,2475.374129,1280.190321,299.2554343,Lopez Jaena Norte,0.1136
osmpa000b89,ph063022164,01/01/2019,4088.783383,365.5305718,54.77499168,3268.111026,0,4150.446755,Santa Filomena,0.3493
osmpa000b8a,ph063022158,01/01/2019,365.3753263,63.16179658,6.231637485,356.6918728,1319.228777,247.2558087,San Pedro (Molo),0.2501
osmpa000b8b,ph063022197,01/01/2019,653.349961,720.7755977,47.72033947,1194.651932,739.4970471,520.706453,Kahirupan,0.0299
osmpa000b8c,ph063022114,01/01/2019,248.2483335,86.09767983,0,1286.317516,687.1488444,97.53964538,Nabitasan,0.795
osmpa000b8d,ph063022183,01/01/2019,1076.224541,924.2856371,0,2850.258096,1533.200322,1005.571641,Ticud (La Paz),1.1731
osmpa000b8e,ph063022099,01/01/2019,0,244.8516874,0,1984.616856,1064.859787,3.639567062,Burgos-Mabini-Plaza,0.2388
osmpa000b8f,ph063022077,01/01/2019,104.5232174,821.2213581,182.7518983,1978.198828,1645.58924,188.7962975,Jereos,0.177
osmpa000b90,ph063022123,01/01/2019,509.3245649,822.125489,442.0099973,674.7318449,223.0531215,1064.066943,Osmeña,0.0313
osmpa000b91,ph063022150,01/01/2019,286.0332026,97.37016218,0,1404.203669,1210.441942,0,San Felix,0.0974
osmpa000b92,ph063022122,01/01/2019,790.8915239,1147.034361,0,0,34.96582098,1729.758556,Ortiz,0.0962
osmpa000b93,ph063022038,01/01/2019,1326.59341,1257.837929,155.2802467,791.4707677,602.1677448,2112.069996,Concepcion-Montes,0.2205
osmpa000b94,ph063022196,01/01/2019,1036.838941,0,129.8896369,8.511201743,1015.857242,2625.354587,Pale Benedicto Rizal (Mandurriao),0.3526
osmpa000b95,ph063022167,01/01/2019,3529.584058,448.1279164,411.2986565,3148.252555,701.7864587,3655.479726,Santo Niño Norte,0.1965
osmpa000b96,ph063022182,01/01/2019,799.556606,687.3463325,0,466.7559131,698.5848728,1466.663458,Taytay Zone Ii,0.0576
osmpa000c1e,ph063022034,01/01/2019,1020.565582,906.6663551,71.36084089,694.3909313,917.8388149,1339.851917,El 98 Castilla (Claudio Lopez),0.0161
osmpa000c1f,ph063022074,01/01/2019,564.2509633,431.3190282,0,1257.104335,745.1776895,448.9756265,Jalandoni-Wilson,0.0601
osmpa000c20,ph063022014,01/01/2019,858.0393802,0,0,1789.686229,475.388782,910.1342111,Sinikway (Bangkerohan Lapuz),0.081
osmpa000b86,ph063022194,01/01/2019,3597.234672,117.1942209,0,3069.302237,145.2475238,3705.350135,Yulo Drive,0.5085
osmpa000afa,ph063022025,01/01/2019,702.1678449,133.8939059,200.0157085,369.4409744,576.3563489,1399.196457,Buhang Taft North,0.3304
osmpa000b85,ph063022029,01/01/2019,645.1336857,865.3814302,110.0565355,2792.056991,1525.197477,605.9485792,Caingin,0.2427
osmpa000b83,ph063022134,01/01/2019,3556.483623,0,0,2919.760463,161.7150316,3649.533467,Quezon,0.1627
osmpa000afc,ph063022126,01/01/2019,706.3656049,957.0760172,439.1497031,747.2267545,374.083209,971.1558173,Rizal Palapala Ii,0.028
osmpa000afd,ph063022137,01/01/2019,791.1894825,806.4172947,110.8984232,1185.498696,751.0684966,610.6349346,Rizal Estanzuela,0.0351
osmpa000b72,ph063022118,01/01/2019,469.3661232,913.7708588,421.040437,1542.734366,1353.212082,452.7903981,North Baluarte,0.1259
osmpa000b73,ph063022015,01/01/2019,0,0,75.4684587,2117.441074,984.2863481,0,Bantud,0.1261
osmpa000b74,ph063022152,01/01/2019,2675.599162,1871.093377,245.104988,2058.115951,1884.650383,5152.10475,Hibao-An Norte,0.88
osmpa000b75,ph063022040,01/01/2019,195.1750031,99.46095439,0,0,111.1858056,1463.533156,Cuartero,0.2656
osmpa000b76,ph063022020,01/01/2019,1178.975453,1027.610595,294.2098471,897.2856333,451.4275217,1944.744882,Monica Blumentritt,0.0626
osmpa000b77,ph063022109,01/01/2019,5520.084846,1230.878305,485.5106593,4581.195377,543.4522027,5562.226398,Mohon,0.1506
osmpa000b84,ph063022035,01/01/2019,166.7174689,829.8817377,429.4762199,1326.374729,1590.06726,277.6230241,Cochero,0.0588
osmpa000b78,ph063022110,01/01/2019,717.5101315,1087.239888,298.7046469,1524.303842,1390.822589,887.4526154,Molo Boulevard,0.2428
osmpa000b7a,ph063022052,01/01/2019,231.8280212,826.2765079,482.6769225,1230.890529,1497.619691,424.7549691,East Baluarte,0.0931
osmpa000b7b,ph063022138,01/01/2019,626.0201765,957.1206438,234.0558038,469.3417567,128.7195326,1278.870348,Rizal Ibarra,0.0291
osmpa000b7c,ph063022176,01/01/2019,790.1732422,117.2621569,0,0,1259.989997,647.9328501,Tabucan,0.3465
osmpa000b7d,ph063022179,01/01/2019,1913.643415,4255.343857,0,4939.052797,0,5091.038104,Tagbac,1.3724
osmpa000b7e,ph063022054,01/01/2019,11.83687186,332.4723928,0,836.3981758,309.5026931,988.5010362,Edganzon,0.1033
osmpa000b7f,ph063022092,01/01/2019,681.9135958,553.3267518,27.69464491,1168.852374,0,1370.429642,Libertad-Lapuz,0.0383
osmpa000b80,ph063022132,01/01/2019,408.7672802,554.3234824,33.98791782,600.8019163,79.37366788,1151.978301,Progreso-Lapuz,0.2741
osmpa000b81,ph063022085,01/01/2019,190.5389452,8.629549708,0,1868.052754,640.2786215,348.0989287,Laguda,0.0537
osmpa000b82,ph063022160,01/01/2019,524.1281337,61.65117522,0,329.5769598,1207.017623,265.1577736,San Rafael,1.593
osmpa000b79,ph063022149,01/01/2019,787.7554713,424.273085,367.6441429,861.0419191,529.7509366,899.2861729,San Antonio,0.2179
osmpa000d58,ph063022075,01/01/2019,499.6936996,363.7211178,196.9624947,1324.163206,776.6998103,457.7902327,Delgado-Jalandoni-Bagumbayan,0.0235
osmpa00030b,ph063022075,01/01/2018,820.447052,363.7211178,272.0571584,2063.385966,776.6998103,462.2858389,Delgado-Jalandoni-Bagumbayan,0.0235
osmpa000012,ph063022084,01/01/2018,826.3526023,1403.647585,248.8671893,1202.675612,1409.252645,421.2590547,Our Lady Of Fatima,0.1906
osmpa0000af,ph063022126,01/01/2018,1285.931321,997.9704678,539.7983712,2588.081864,374.083209,976.7241011,Rizal Palapala Ii,0.028
osmpa000136,ph063022134,01/01/2018,3556.483623,0,0,2919.760463,161.7150316,3647.876601,Quezon,0.1627
osmpa000135,ph063022160,01/01/2018,524.1281337,61.65117522,0,329.5769598,1208.788211,262.5350236,San Rafael,1.593
osmpa000134,ph063022085,01/01/2018,190.5389452,617.2544317,0,2666.293438,1405.608001,348.0989287,Laguda,0.0537
osmpa000133,ph063022132,01/01/2018,1260.975236,554.3234824,33.98791782,3138.887357,178.9339199,1151.978301,Progreso-Lapuz,0.2741
osmpa000132,ph063022092,01/01/2018,1401.467833,553.3267518,27.69464491,3450.874703,752.9294469,1370.429642,Libertad-Lapuz,0.0383
osmpa000131,ph063022054,01/01/2018,1353.963456,671.1941582,11.83687186,2527.988001,309.5026931,992.4604747,Edganzon,0.1033
osmpa000130,ph063022179,01/01/2018,4381.182218,4880.523854,0,4939.052797,0,5091.038104,Tagbac,1.3724
osmpa00012f,ph063022176,01/01/2018,790.1732422,117.2621569,0,0,1259.989997,644.5445949,Tabucan,0.3465
osmpa000137,ph063022035,01/01/2018,166.7174689,829.8817377,434.0505966,1326.374729,1590.06726,302.5051197,Cochero,0.0588
osmpa00012e,ph063022138,01/01/2018,1613.465659,1190.211389,234.0558038,2901.599538,128.7195326,1284.187639,Rizal Ibarra,0.0291
osmpa00012c,ph063022149,01/01/2018,787.7554713,424.273085,367.6441429,861.0419191,529.7509366,898.1083453,San Antonio,0.2179
osmpa00012b,ph063022110,01/01/2018,717.5101315,1087.239888,298.7046469,1524.303842,1390.822589,890.5492918,Molo Boulevard,0.2428
osmpa00012a,ph063022109,01/01/2018,5520.084846,1230.878305,485.5106593,4524.649985,543.4522027,5559.874942,Mohon,0.1506
osmpa000129,ph063022020,01/01/2018,2005.097201,1027.610595,0,3847.734281,499.132618,1944.744882,Monica Blumentritt,0.0626
osmpa000128,ph063022040,01/01/2018,195.1750031,95.04566602,0,0,101.0791442,1463.533156,Cuartero,0.2656
osmpa000127,ph063022152,01/01/2018,2675.599162,1871.093377,1418.051086,1084.065717,1884.650383,5148.653239,Hibao-An Norte,0.88
osmpa000126,ph063022015,01/01/2018,49.8299117,908.0313535,148.6248808,2260.670792,1580.946557,0,Bantud,0.1261
osmpa000125,ph063022118,01/01/2018,469.3661232,913.7708588,740.0725527,1542.734366,1353.212082,456.5493394,North Baluarte,0.1259
osmpa00012d,ph063022052,01/01/2018,231.8280212,826.2765079,485.7154156,1230.890529,1497.619691,425.8350977,East Baluarte,0.0931
osmpa000138,ph063022029,01/01/2018,947.5432122,865.3814302,110.0565355,2792.056991,2387.70338,605.9485792,Caingin,0.2427
osmpa000139,ph063022194,01/01/2018,3597.234672,117.1942209,0,3069.302237,145.2475238,3703.891964,Yulo Drive,0.5085
osmpa00013a,ph063022144,01/01/2018,648.5196752,922.2514408,0,1304.634644,0,3403.519716,Sambag,1.2658
osmpa0001d4,ph063022030,01/01/2018,2281.409121,151.4422183,0,296.758671,1684.326377,2503.741937,Calahunan,1.6467
osmpa0001d3,ph063022014,01/01/2018,919.398077,0,0,3390.657461,1372.846602,910.1342111,Sinikway (Bangkerohan Lapuz),0.081
osmpa0001d2,ph063022074,01/01/2018,790.9694297,431.3190282,341.4698244,2063.385966,745.1776895,454.0590522,Jalandoni-Wilson,0.0601
osmpa0001d1,ph063022034,01/01/2018,1020.565582,905.702162,71.36084089,694.3909313,911.008758,1339.851917,El 98 Castilla (Claudio Lopez),0.0161
osmpa000149,ph063022182,01/01/2018,799.556606,686.2216826,0,466.7559131,691.5979798,1466.663458,Taytay Zone Ii,0.0576
osmpa000148,ph063022167,01/01/2018,3529.584058,448.1279164,411.2986565,3148.252555,701.7864587,3654.370215,Santo Niño Norte,0.1965
osmpa000147,ph063022196,01/01/2018,1036.838941,0,129.8896369,8.511201743,1026.631575,2621.889136,Pale Benedicto Rizal (Mandurriao),0.3526
osmpa000146,ph063022038,01/01/2018,2186.042501,1257.837929,93.42558955,3997.298198,0,2112.069996,Concepcion-Montes,0.2205
osmpa000145,ph063022122,01/01/2018,2074.243988,1533.557657,0,3346.262655,34.96582098,1734.82273,Ortiz,0.0962
osmpa000144,ph063022150,01/01/2018,286.0332026,97.37016218,0,1404.203669,1210.441942,0,San Felix,0.0974
osmpa000143,ph063022123,01/01/2018,1404.720264,979.8956506,442.0099973,2685.942821,223.0531215,1069.299971,Osmeña,0.0313
osmpa000142,ph063022077,01/01/2018,550.0566383,1124.807762,57.3627451,1978.198828,2175.376338,188.7962975,Jereos,0.177
osmpa000141,ph063022099,01/01/2018,212.5372972,634.2552964,0,1984.616856,1862.873761,3.639567062,Burgos-Mabini-Plaza,0.2388
osmpa000140,ph063022183,01/01/2018,1287.937462,924.2856371,0,2925.216095,2402.396819,1005.571641,Ticud (La Paz),1.1731
osmpa00013f,ph063022114,01/01/2018,496.6457923,146.4706166,0,1286.317516,1179.349592,97.53964538,Nabitasan,0.795
osmpa00013e,ph063022197,01/01/2018,788.5452026,720.7755977,629.011472,2098.376829,739.4970471,526.3613533,Kahirupan,0.0299
osmpa00013d,ph063022158,01/01/2018,365.3753263,63.16179658,6.231637485,356.6918728,1319.228777,244.4469269,San Pedro (Molo),0.2501
osmpa00013c,ph063022164,01/01/2018,4088.783383,365.5305718,54.77499168,3268.111026,0,4148.349359,Santa Filomena,0.3493
osmpa00013b,ph063022095,01/01/2018,570.1848689,638.5230032,48.78439762,2769.12153,2052.888949,299.2554343,Lopez Jaena Norte,0.1136
osmpa0000b0,ph063022137,01/01/2018,895.4871327,806.4172947,719.4853171,2204.133748,751.0684966,616.3341748,Rizal Estanzuela,0.0351
osmpa0001d5,ph063022024,01/01/2018,2630.159683,3045.865366,0,3066.254649,1612.369528,3229.876734,Buhang,1.3994
osmpa0000ae,ph063022001,01/01/2018,5223.833341,342.5954503,45.61468954,4378.310136,0,5283.32795,Santa Cruz,0.5633
osmpa0000ac,ph063022022,01/01/2018,706.0509074,774.2805165,697.262456,2016.289534,964.7663876,463.1741392,Bonifacio Tanza,0.0428
osmpa000025,ph063022115,01/01/2018,1352.464642,90.20466241,0,180.1061853,896.821675,1305.589094,Navais,1.2421
osmpa000024,ph063022177,01/01/2018,1155.484313,1739.960365,289.2307856,1890.00493,671.8588923,3065.737949,Tacas,3.6503
osmpa000023,ph063022043,01/01/2018,425.6162839,195.1859591,108.0515443,1684.177122,1119.793816,70.25476202,Mabolo-Delgado,0.0524
osmpa000022,ph063022011,01/01/2018,3435.085491,3899.015576,285.0577053,3956.12619,449.6827484,4056.110602,Balantang,1.9534
osmpa000021,ph063022181,01/01/2018,833.7421342,0,0,342.1292965,1232.974966,803.2493582,Tap-Oc,0.0601
osmpa000020,ph063022159,01/01/2018,731.7344566,1623.876398,54.87517357,1810.942786,2003.012998,223.8392208,San Pedro (Jaro),0.0616
osmpa00001f,ph063022060,01/01/2018,2048.700161,78.74166137,58.01688083,1566.525507,21.51435303,2185.44483,South Fundidor,0.7899
osmpa00001e,ph063022023,01/01/2018,4650.573312,346.5224264,41.0462163,3867.631344,405.2261458,4720.434228,Bonifacio (Arevalo),0.3728
osmpa000026,ph063022071,01/01/2018,213.8549122,562.0639824,322.5748067,1523.549994,1420.843999,41.65471361,Infante,0.0897
osmpa00001d,ph063022161,01/01/2018,348.3856672,644.2982047,158.3807228,700.2902951,648.3315301,2004.707427,San Roque,0.0545
osmpa00001b,ph063022041,01/01/2018,1122.500422,1430.137402,0,1406.780031,1435.206097,600.4912939,Cubay,1.0505
osmpa00001a,ph063022154,01/01/2018,639.8917365,1659.699441,94.77394883,1769.512543,1989.836626,248.0888882,San Jose (Jaro),0.038
osmpa000019,ph063022097,01/01/2018,1215.627445,1142.996579,320.4523428,956.7160799,1148.808608,958.7705656,Luna (Jaro),0.0387
osmpa000018,ph063022080,01/01/2018,826.1955648,169.4529722,82.30025151,630.9910025,1007.849146,889.6768831,Katilingban,0.0484
osmpa000017,ph063022033,01/01/2018,3193.714892,3754.456921,477.7924271,3862.85695,1072.561561,4270.335276,Camalig,0.5585
osmpa000016,ph063022064,01/01/2018,1273.412539,128.0063659,398.2699925,0,1309.307176,2804.856937,Guzman-Jesena,0.8889
osmpa000015,ph063022189,01/01/2018,702.6193932,0,0,1771.224022,853.319494,341.8835365,Villa Anita,0.1176
osmpa000014,ph063022178,01/01/2018,818.8167761,68.91112624,0,388.3926042,740.6201247,1923.366623,Abeto Mirasol Taft South (Quirino Abeto),0.544
osmpa00001c,ph063022186,01/01/2018,344.1732613,500.5667089,321.3778626,1618.075541,1207.308517,35.32895151,Timawa Tanza Ii,0.0446
osmpa000027,ph063022188,01/01/2018,2465.046876,1591.671244,105.5207207,4111.317579,33.78635559,2371.851073,Veterans Village,0.2329
osmpa000028,ph063022045,01/01/2018,1022.07332,905.9171849,124.0733816,692.9471171,911.2032152,1332.237894,Desamparados,0.0271
osmpa000029,ph063022168,01/01/2018,4270.730061,0,0,3768.676462,159.3043402,4384.70998,Santo Niño Sur,0.9807
osmpa0000ab,ph063022201,01/01/2018,930.2671126,1152.173611,0,1925.82079,2112.801904,522.0311021,Tabuc Suba (La Paz),0.9401
osmpa0000aa,ph063022156,01/01/2018,1004.804131,986.5373083,0,1452.769246,795.6511619,1170.241116,San Juan,0.3183
